"site","habitat","treatment","plot","sampling_unit","year","date","variable_type","variable_name","level","observation","units","comments","author_code"
"valencia",NA,"hyper","track_3","pitfall_1",2021,"2021_06_28","invertebrates","size_spectra",NA,-0.571648837490001,"intercept",NA,"MCdAT3PF1_44375"
"valencia",NA,"hyper","track_3","pitfall_2",2021,"2021_06_28","invertebrates","size_spectra",NA,6.8952531679774,"intercept",NA,"MCdAT3PF2_44375"
"valencia",NA,"hyper","track_3","pitfall_3",2021,"2021_06_28","invertebrates","size_spectra",NA,0.697192531213568,"intercept",NA,"MCdAT3PF3_44375"
"valencia",NA,"hyper","track_4","pitfall_1",2021,"2021_06_28","invertebrates","size_spectra",NA,1.82201202573534,"intercept",NA,"MCdAT4PF1_44375"
"valencia",NA,"hyper","track_4","pitfall_2",2021,"2021_06_28","invertebrates","size_spectra",NA,0.441929175383506,"intercept",NA,"MCdAT4PF2_44375"
"valencia",NA,"hyper","track_4","pitfall_3",2021,"2021_06_28","invertebrates","size_spectra",NA,-2.38169985647794,"intercept",NA,"MCdAT4PF3_44375"
"valencia",NA,"control_hyper","track_1","pitfall_1",2021,"2021_06_28","invertebrates","size_spectra",NA,-1.62853852913226,"intercept",NA,"MCdACT1PF1_44375"
"valencia",NA,"control_hyper","track_1","pitfall_2",2021,"2021_06_28","invertebrates","size_spectra",NA,-0.017116586017289,"intercept",NA,"MCdACT1PF2_44375"
"valencia",NA,"control_hyper","track_1","pitfall_3",2021,"2021_06_28","invertebrates","size_spectra",NA,1.7875561120915,"intercept",NA,"MCdACT1PF3_44375"
"valencia",NA,"control_hyper","track_2","pitfall_1",2021,"2021_06_28","invertebrates","size_spectra",NA,-1.63606902470795,"intercept",NA,"MCdACT2PF1_44375"
"valencia",NA,"control_hyper","track_2","pitfall_2",2021,"2021_06_28","invertebrates","size_spectra",NA,0.347870692264864,"intercept",NA,"MCdACT2PF2_44375"
"valencia",NA,"control_hyper","track_2","pitfall_3",2021,"2021_06_28","invertebrates","size_spectra",NA,-1.33010690411842,"intercept",NA,"MCdACT2PF3_44375"
"valencia",NA,"control_hyper","track_3","pitfall_1",2021,"2021_06_28","invertebrates","size_spectra",NA,-0.392018022741896,"intercept",NA,"MCdACT3PF1_44375"
"valencia",NA,"control_hyper","track_3","pitfall_2",2021,"2021_06_28","invertebrates","size_spectra",NA,-1.73740975778909,"intercept",NA,"MCdACT3PF2_44375"
"valencia",NA,"control_hyper","track_3","pitfall_3",2021,"2021_06_28","invertebrates","size_spectra",NA,2.05340459707119,"intercept",NA,"MCdACT3PF3_44375"
"valencia",NA,"control_hyper","track_4","pitfall_1",2021,"2021_06_28","invertebrates","size_spectra",NA,3.62190990009141,"intercept",NA,"MCdACT4PF1_44375"
"valencia",NA,"control_hyper","track_4","pitfall_2",2021,"2021_06_28","invertebrates","size_spectra",NA,1.92363788872209,"intercept",NA,"MCdACT4PF2_44375"
"valencia",NA,"control_hyper","track_4","pitfall_3",2021,"2021_06_28","invertebrates","size_spectra",NA,0.778836317431011,"intercept",NA,"MCdACT4PF3_44375"
"valencia",NA,"high","track_1","pitfall_1",2021,"2021_06_28","invertebrates","size_spectra",NA,3.08427220007916,"intercept",NA,"MCdBT1PF1_44375"
"valencia",NA,"high","track_1","pitfall_2",2021,"2021_06_28","invertebrates","size_spectra",NA,2.2755796817442,"intercept",NA,"MCdBT1PF2_44375"
"valencia",NA,"high","track_1","pitfall_3",2021,"2021_06_28","invertebrates","size_spectra",NA,1.20997678472512,"intercept",NA,"MCdBT1PF3_44375"
"valencia",NA,"high","track_2","pitfall_1",2021,"2021_06_28","invertebrates","size_spectra",NA,2.33756566542874,"intercept",NA,"MCdBT2PF1_44375"
"valencia",NA,"high","track_2","pitfall_2",2021,"2021_06_28","invertebrates","size_spectra",NA,2.65413145329904,"intercept",NA,"MCdBT2PF2_44375"
"valencia",NA,"high","track_2","pitfall_3",2021,"2021_06_28","invertebrates","size_spectra",NA,1.73904570772104,"intercept",NA,"MCdBT2PF3_44375"
"valencia",NA,"high","track_3","pitfall_1",2021,"2021_06_28","invertebrates","size_spectra",NA,2.03108461935787,"intercept",NA,"MCdBT3PF1_44375"
"valencia",NA,"high","track_3","pitfall_2",2021,"2021_06_28","invertebrates","size_spectra",NA,1.41505448451911,"intercept",NA,"MCdBT3PF2_44375"
"valencia",NA,"high","track_3","pitfall_3",2021,"2021_06_28","invertebrates","size_spectra",NA,2.26768309628224,"intercept",NA,"MCdBT3PF3_44375"
"valencia",NA,"high","track_4","pitfall_1",2021,"2021_06_28","invertebrates","size_spectra",NA,-0.505623334412897,"intercept",NA,"MCdBT4PF1_44375"
"valencia",NA,"high","track_4","pitfall_2",2021,"2021_06_28","invertebrates","size_spectra",NA,5.22404252865716,"intercept",NA,"MCdBT4PF2_44375"
"valencia",NA,"high","track_4","pitfall_3",2021,"2021_06_28","invertebrates","size_spectra",NA,1.38394074199956,"intercept",NA,"MCdBT4PF3_44375"
"valencia",NA,"control_high","track_1","pitfall_1",2021,"2021_06_28","invertebrates","size_spectra",NA,1.46940772031827,"intercept",NA,"MCdBCT1PF1_44375"
"valencia",NA,"control_high","track_1","pitfall_2",2021,"2021_06_28","invertebrates","size_spectra",NA,3.51246887153372,"intercept",NA,"MCdBCT1PF2_44375"
"valencia",NA,"control_high","track_1","pitfall_3",2021,"2021_06_28","invertebrates","size_spectra",NA,-1.56903454915615,"intercept",NA,"MCdBCT1PF3_44375"
"valencia",NA,"control_high","track_2","pitfall_1",2021,"2021_06_28","invertebrates","size_spectra",NA,-0.394314136905674,"intercept",NA,"MCdBCT2PF1_44375"
"valencia",NA,"control_high","track_2","pitfall_2",2021,"2021_06_28","invertebrates","size_spectra",NA,1.74013120304263,"intercept",NA,"MCdBCT2PF2_44375"
"valencia",NA,"control_high","track_2","pitfall_3",2021,"2021_06_28","invertebrates","size_spectra",NA,-0.659936142373124,"intercept",NA,"MCdBCT2PF3_44375"
"valencia",NA,"control_high","track_3","pitfall_1",2021,"2021_06_28","invertebrates","size_spectra",NA,4.31841411710108,"intercept",NA,"MCdBCT3PF1_44375"
"valencia",NA,"control_high","track_3","pitfall_2",2021,"2021_06_28","invertebrates","size_spectra",NA,0.344419452451553,"intercept",NA,"MCdBCT3PF2_44375"
"valencia",NA,"control_high","track_3","pitfall_3",2021,"2021_06_28","invertebrates","size_spectra",NA,7.69580809163149,"intercept",NA,"MCdBCT3PF3_44375"
"valencia",NA,"control_high","track_4","pitfall_1",2021,"2021_06_28","invertebrates","size_spectra",NA,2.56026136897996,"intercept",NA,"MCdBCT4PF1_44375"
"valencia",NA,"control_high","track_4","pitfall_2",2021,"2021_06_28","invertebrates","size_spectra",NA,5.76451284409182,"intercept",NA,"MCdBCT4PF2_44375"
"valencia",NA,"control_high","track_4","pitfall_3",2021,"2021_06_28","invertebrates","size_spectra",NA,6.6396971178017,"intercept",NA,"MCdBCT4PF3_44375"
"toledo","scrub","hyper",NA,"pitfall_1",2022,"2022_06_27","invertebrates","size_spectra",NA,3.89713421329329,"intercept",NA,"QMdAPF1_44739"
"toledo","scrub","hyper",NA,"pitfall_2",2022,"2022_06_27","invertebrates","size_spectra",NA,3.79054097189624,"intercept",NA,"QMdAPF2_44739"
"toledo","scrub","hyper",NA,"pitfall_3",2022,"2022_06_27","invertebrates","size_spectra",NA,3.40509550385617,"intercept",NA,"QMdAPF3_44739"
"toledo","scrub","hyper",NA,"pitfall_4",2022,"2022_06_27","invertebrates","size_spectra",NA,3.8382131002596,"intercept",NA,"QMdAPF4_44739"
"toledo","scrub","hyper",NA,"pitfall_5",2022,"2022_06_27","invertebrates","size_spectra",NA,1.5646309279533,"intercept",NA,"QMdAPF5_44739"
"toledo","scrub","hyper",NA,"pitfall_6",2022,"2022_06_27","invertebrates","size_spectra",NA,2.42255842725761,"intercept",NA,"QMdAPF6_44739"
"toledo","scrub","hyper",NA,"pitfall_7",2022,"2022_06_27","invertebrates","size_spectra",NA,3.49495113511669,"intercept",NA,"QMdAPF7_44739"
"toledo","scrub","hyper",NA,"pitfall_8",2022,"2022_06_27","invertebrates","size_spectra",NA,3.02179836143084,"intercept",NA,"QMdAPF8_44739"
"toledo","scrub","hyper",NA,"pitfall_9",2022,"2022_06_27","invertebrates","size_spectra",NA,0.297088587097568,"intercept",NA,"QMdAPF9_44739"
"toledo","scrub","hyper",NA,"pitfall_10",2022,"2022_06_27","invertebrates","size_spectra",NA,2.32924224743492,"intercept",NA,"QMdAPF10_44739"
"toledo","scrub","hyper",NA,"pitfall_11",2022,"2022_06_27","invertebrates","size_spectra",NA,2.58927907912493,"intercept",NA,"QMdAPF11_44739"
"toledo","scrub","hyper",NA,"pitfall_12",2022,"2022_06_27","invertebrates","size_spectra",NA,1.60424847082951,"intercept",NA,"QMdAPF12_44739"
"toledo","forest","hyper","track_16","pitfall_1",2022,"2022_06_27","invertebrates","size_spectra",NA,1.43863852628289,"intercept",NA,"QMdAT16PF1_44739"
"toledo","forest","hyper","track_16","pitfall_2",2022,"2022_06_27","invertebrates","size_spectra",NA,3.07626711308779,"intercept",NA,"QMdAT16PF2_44739"
"toledo","forest","hyper","track_16","pitfall_3",2022,"2022_06_27","invertebrates","size_spectra",NA,1.21821621914881,"intercept",NA,"QMdAT16PF3_44739"
"toledo","forest","hyper","track_66","pitfall_1",2022,"2022_06_27","invertebrates","size_spectra",NA,0.0753603531917353,"intercept",NA,"QMdAT66PF1_44739"
"toledo","forest","hyper","track_66","pitfall_2",2022,"2022_06_27","invertebrates","size_spectra",NA,1.83087991803554,"intercept",NA,"QMdAT66PF2_44739"
"toledo","forest","hyper","track_66","pitfall_3",2022,"2022_06_27","invertebrates","size_spectra",NA,0.715990752800609,"intercept",NA,"QMdAT66PF3_44739"
"toledo","scrub","high",NA,"pitfall_1",2022,"2022_06_27","invertebrates","size_spectra",NA,5.01998850023991,"intercept",NA,"QMdBPF1_44739"
"toledo","scrub","high",NA,"pitfall_2",2022,"2022_06_27","invertebrates","size_spectra",NA,6.4897445178039,"intercept",NA,"QMdBPF2_44739"
"toledo","scrub","high",NA,"pitfall_3",2022,"2022_06_27","invertebrates","size_spectra",NA,0.154289456700002,"intercept",NA,"QMdBPF3_44739"
"toledo","scrub","high",NA,"pitfall_4",2022,"2022_06_27","invertebrates","size_spectra",NA,3.17751027687127,"intercept",NA,"QMdBPF4_44739"
"toledo","scrub","high",NA,"pitfall_5",2022,"2022_06_27","invertebrates","size_spectra",NA,7.04122830640759,"intercept",NA,"QMdBPF5_44739"
"toledo","scrub","high",NA,"pitfall_6",2022,"2022_06_27","invertebrates","size_spectra",NA,4.78836883155888,"intercept",NA,"QMdBPF6_44739"
"toledo","scrub","high",NA,"pitfall_7",2022,"2022_06_27","invertebrates","size_spectra",NA,5.94184733134451,"intercept",NA,"QMdBPF7_44739"
"toledo","scrub","high",NA,"pitfall_8",2022,"2022_06_27","invertebrates","size_spectra",NA,-1.34142549121329,"intercept",NA,"QMdBPF8_44739"
"toledo","scrub","high",NA,"pitfall_9",2022,"2022_06_27","invertebrates","size_spectra",NA,4.65211509188313,"intercept",NA,"QMdBPF9_44739"
"toledo","scrub","high",NA,"pitfall_10",2022,"2022_06_27","invertebrates","size_spectra",NA,4.90486362505147,"intercept",NA,"QMdBPF10_44739"
"toledo","scrub","high",NA,"pitfall_11",2022,"2022_06_27","invertebrates","size_spectra",NA,4.41974920719124,"intercept",NA,"QMdBPF11_44739"
"toledo","scrub","high",NA,"pitfall_12",2022,"2022_06_27","invertebrates","size_spectra",NA,4.10112308295545,"intercept",NA,"QMdBPF12_44739"
"toledo","forest","high","track_12","pitfall_1",2022,"2022_06_27","invertebrates","size_spectra",NA,1.91756908832633,"intercept",NA,"QMdBT12PF1_44739"
"toledo","forest","high","track_12","pitfall_2",2022,"2022_06_27","invertebrates","size_spectra",NA,1.47387360288304,"intercept",NA,"QMdBT12PF2_44739"
"toledo","forest","high","track_12","pitfall_3",2022,"2022_06_27","invertebrates","size_spectra",NA,2.56526283910177,"intercept",NA,"QMdBT12PF3_44739"
"toledo","forest","high","track_14","pitfall_1",2022,"2022_06_27","invertebrates","size_spectra",NA,-0.322765802085105,"intercept",NA,"QMdBT14PF1_44739"
"toledo","forest","high","track_14","pitfall_2",2022,"2022_06_27","invertebrates","size_spectra",NA,1.78201686779144,"intercept",NA,"QMdBT14PF2_44739"
"toledo","forest","high","track_14","pitfall_3",2022,"2022_06_27","invertebrates","size_spectra",NA,0.164456166974213,"intercept",NA,"QMdBT14PF3_44739"
"toledo","scrub","control",NA,"pitfall_1",2022,"2022_06_27","invertebrates","size_spectra",NA,2.08796124738344,"intercept",NA,"QMdCPF1_44739"
"toledo","scrub","control",NA,"pitfall_2",2022,"2022_06_27","invertebrates","size_spectra",NA,1.87171630677674,"intercept",NA,"QMdCPF2_44739"
"toledo","scrub","control",NA,"pitfall_3",2022,"2022_06_27","invertebrates","size_spectra",NA,2.52909345699244,"intercept",NA,"QMdCPF3_44739"
"toledo","scrub","control",NA,"pitfall_4",2022,"2022_06_27","invertebrates","size_spectra",NA,7.5719463666289,"intercept",NA,"QMdCPF4_44739"
"toledo","scrub","control",NA,"pitfall_5",2022,"2022_06_27","invertebrates","size_spectra",NA,2.29668219358715,"intercept",NA,"QMdCPF5_44739"
"toledo","scrub","control",NA,"pitfall_6",2022,"2022_06_27","invertebrates","size_spectra",NA,3.75823276925624,"intercept",NA,"QMdCPF6_44739"
"toledo","scrub","control",NA,"pitfall_7",2022,"2022_06_27","invertebrates","size_spectra",NA,0.629886409497998,"intercept",NA,"QMdCPF7_44739"
"toledo","scrub","control",NA,"pitfall_8",2022,"2022_06_27","invertebrates","size_spectra",NA,8.10888927669683,"intercept",NA,"QMdCPF8_44739"
"toledo","scrub","control",NA,"pitfall_9",2022,"2022_06_27","invertebrates","size_spectra",NA,1.9851049165685,"intercept",NA,"QMdCPF9_44739"
"toledo","scrub","control",NA,"pitfall_10",2022,"2022_06_27","invertebrates","size_spectra",NA,1.4331244180928,"intercept",NA,"QMdCPF10_44739"
"toledo","scrub","control",NA,"pitfall_11",2022,"2022_06_27","invertebrates","size_spectra",NA,2.1473811456972,"intercept",NA,"QMdCPF11_44739"
"toledo","scrub","control",NA,"pitfall_12",2022,"2022_06_27","invertebrates","size_spectra",NA,2.01780297537009,"intercept",NA,"QMdCPF12_44739"
"toledo","forest","control","track_6","pitfall_1",2022,"2022_06_27","invertebrates","size_spectra",NA,1.63674570523752,"intercept",NA,"QMdCT6PF1_44739"
"toledo","forest","control","track_6","pitfall_2",2022,"2022_06_27","invertebrates","size_spectra",NA,-4.82383480952931,"intercept",NA,"QMdCT6PF2_44739"
"toledo","forest","control","track_6","pitfall_3",2022,"2022_06_27","invertebrates","size_spectra",NA,2.85084132100575,"intercept",NA,"QMdCT6PF3_44739"
"toledo","forest","control","track_8","pitfall_1",2022,"2022_06_27","invertebrates","size_spectra",NA,1.57712714278664,"intercept",NA,"QMdCT8PF1_44739"
"toledo","forest","control","track_8","pitfall_2",2022,"2022_06_27","invertebrates","size_spectra",NA,0.715416425510707,"intercept",NA,"QMdCT8PF2_44739"
"toledo","forest","control","track_8","pitfall_3",2022,"2022_06_27","invertebrates","size_spectra",NA,-0.848842675005354,"intercept",NA,"QMdCT8PF3_44739"
"valencia",NA,"hyper","track_1","pitfall_1",2022,"2022_06_28","invertebrates","size_spectra",NA,1.06073091732736,"intercept",NA,"MCdAT1PF1_44740"
"valencia",NA,"hyper","track_1","pitfall_2",2022,"2022_06_28","invertebrates","size_spectra",NA,-0.782817742727567,"intercept",NA,"MCdAT1PF2_44740"
"valencia",NA,"hyper","track_1","pitfall_3",2022,"2022_06_28","invertebrates","size_spectra",NA,3.65299450881022,"intercept",NA,"MCdAT1PF3_44740"
"valencia",NA,"hyper","track_2","pitfall_1",2022,"2022_06_28","invertebrates","size_spectra",NA,0.837472698535716,"intercept",NA,"MCdAT2PF1_44740"
"valencia",NA,"hyper","track_2","pitfall_2",2022,"2022_06_28","invertebrates","size_spectra",NA,8.44511175879377,"intercept",NA,"MCdAT2PF2_44740"
"valencia",NA,"hyper","track_2","pitfall_3",2022,"2022_06_28","invertebrates","size_spectra",NA,2.50696744269475,"intercept",NA,"MCdAT2PF3_44740"
"valencia",NA,"hyper","track_3","pitfall_1",2022,"2022_06_28","invertebrates","size_spectra",NA,4.35720845726148,"intercept",NA,"MCdAT3PF1_44740"
"valencia",NA,"hyper","track_3","pitfall_2",2022,"2022_06_28","invertebrates","size_spectra",NA,0.723599070024744,"intercept",NA,"MCdAT3PF2_44740"
"valencia",NA,"hyper","track_3","pitfall_3",2022,"2022_06_28","invertebrates","size_spectra",NA,2.7800839950695,"intercept",NA,"MCdAT3PF3_44740"
"valencia",NA,"hyper","track_4","pitfall_1",2022,"2022_06_28","invertebrates","size_spectra",NA,1.47774424529339,"intercept",NA,"MCdAT4PF1_44740"
"valencia",NA,"hyper","track_4","pitfall_2",2022,"2022_06_28","invertebrates","size_spectra",NA,4.16239329329721,"intercept",NA,"MCdAT4PF2_44740"
"valencia",NA,"hyper","track_4","pitfall_3",2022,"2022_06_28","invertebrates","size_spectra",NA,-1.4250998324593,"intercept",NA,"MCdAT4PF3_44740"
"valencia",NA,"control_hyper","track_1","pitfall_1",2022,"2022_06_28","invertebrates","size_spectra",NA,2.68283749790824,"intercept",NA,"MCdACT1PF1_44740"
"valencia",NA,"control_hyper","track_1","pitfall_2",2022,"2022_06_28","invertebrates","size_spectra",NA,1.03374347736593,"intercept",NA,"MCdACT1PF2_44740"
"valencia",NA,"control_hyper","track_1","pitfall_3",2022,"2022_06_28","invertebrates","size_spectra",NA,0.648585489225081,"intercept",NA,"MCdACT1PF3_44740"
"valencia",NA,"control_hyper","track_2","pitfall_1",2022,"2022_06_28","invertebrates","size_spectra",NA,-0.640127991281253,"intercept",NA,"MCdACT2PF1_44740"
"valencia",NA,"control_hyper","track_2","pitfall_2",2022,"2022_06_28","invertebrates","size_spectra",NA,5.67153644763726,"intercept",NA,"MCdACT2PF2_44740"
"valencia",NA,"control_hyper","track_2","pitfall_3",2022,"2022_06_28","invertebrates","size_spectra",NA,3.27054761046831,"intercept",NA,"MCdACT2PF3_44740"
