"site","habitat","treatment","plot","sampling_unit","year","date","variable_type","variable_name","level","observation","units","comments","author_code"
"valencia","scrub","control_high","T19",39,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Asphodelus_cerasiferus",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T19",39,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T19",39,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Carex_humilis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T19",39,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Crucianella_angustifolia",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T19",39,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Euphorbia_isatidifolia",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T19",39,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Gladiolus_communis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T19",39,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Spergula_arvensis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T19",39,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Stipa_offneri",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T19",39,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Teucrium_pseudochamaepitys",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T21",40,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T21",40,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Elaeoselinum_asclepium",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T21",40,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Koeleria_vallesiana",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T21",40,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Teucrium_chamaedrys",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T21",41,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Asphodelus_cerasiferus",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T21",41,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T21",41,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Elaeoselinum_asclepium",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T21",41,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Koeleria_vallesiana",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T21",41,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Stipa_offneri",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T21",42,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Aphyllanthes_monspeliensis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T21",42,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T21",42,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Carex_humilis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T21",42,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Koeleria_vallesiana",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",43,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Atractylis_humilis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",43,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",43,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Dactylis_glomerata",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",43,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Elaeoselinum_asclepium",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",43,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Gladiolus_communis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",43,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Stipa_offneri",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",44,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Anthyllis_vulneraria",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",44,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Asphodelus_cerasiferus",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",44,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Avenula_bromoides",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",44,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",44,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Elaeoselinum_asclepium",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",44,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Euphorbia_isatidifolia",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",44,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Gladiolus_communis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",44,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Iris_lutescens",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",44,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Scorzonera_laciniata",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",45,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Asterolinon_linum-stellatum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",45,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Avenula_bromoides",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",45,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",45,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Elaeoselinum_asclepium",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",45,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Euphorbia_exigua",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",45,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Filago_pyramidata",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",45,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Iris_lutescens",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",45,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Leontodon_saxatilis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_high","T22",45,2022,2022-05-31,"vegetation","herbaceous_browsing_degree","Sedum_album",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",67,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Asphodelus_cerasiferus",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",67,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",67,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Gladiolus_communis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",67,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Koeleria_vallesiana",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",67,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Stipa_offneri",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",67,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Teucrium_chamaedrys",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",68,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",68,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Koeleria_vallesiana",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",68,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Stipa_offneri",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",69,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Aphyllanthes_monspeliensis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",69,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Asphodelus_cerasiferus",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",69,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",69,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Guillonea_scabra",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",69,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Koeleria_vallesiana",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T45",69,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Stipa_offneri",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",70,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Asphodelus_cerasiferus",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",70,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",70,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Euphorbia_isatidifolia",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",70,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Gladiolus_communis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",70,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Koeleria_vallesiana",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",70,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Stipa_offneri",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",71,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Allium_sphaerocephalum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",71,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Avenula_bromoides",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",71,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",71,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Carex_humilis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",71,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Euphorbia_isatidifolia",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",71,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Koeleria_vallesiana",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",71,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Stipa_offneri",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",72,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Allium_sphaerocephalum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",72,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Anthyllis_vulneraria",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",72,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",72,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Centaurea_linifolia",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",72,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Gladiolus_communis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T46",72,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Stipa_offneri",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",73,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Aphyllanthes_monspeliensis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",73,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",73,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Carex_humilis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",73,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Euphorbia_isatidifolia",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",73,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Koeleria_vallesiana",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",73,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Stipa_offneri",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",74,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Aphyllanthes_monspeliensis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",74,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Asphodelus_cerasiferus",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",74,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Carex_humilis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",74,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Linum_narbonense",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",74,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Sedum_album",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",74,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Stipa_offneri",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",75,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Asphodelus_cerasiferus",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",75,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",75,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Stipa_offneri",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T47",75,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Thesium_humifusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",76,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Aphyllanthes_monspeliensis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",76,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Asphodelus_cerasiferus",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",76,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",76,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Euphorbia_isatidifolia",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",76,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Gladiolus_communis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",76,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Orobanche_latisquama",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",76,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Stipa_offneri",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",77,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Aphyllanthes_monspeliensis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",77,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Asphodelus_cerasiferus",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",77,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Dictamnus_albus",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",77,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Linum_narbonense",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",77,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Stipa_offneri",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",78,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Allium_sphaerocephalum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",78,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Asphodelus_cerasiferus",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",78,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Brachypodium_retusum",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",78,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Carex_humilis",0,"browsing semi-cuantitative index",NA,""
"valencia","scrub","control_hyper","T48",78,2022,2022-06-01,"vegetation","herbaceous_browsing_degree","Koeleria_vallesiana",0,"browsing semi-cuantitative index",NA,""
