"site","habitat","treatment","plot","sampling_unit","year","date","variable_type","variable_name","level","observation","units","comments","author_code"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Leptanilla_sp",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Aphaenogaster_iberica",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Tapinoma_nigerrimum",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Formica_gerardi",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Temnothorax_parvulus",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Goniomma_decipiens",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Camponotus_sylvaticus",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Temnothorax_blascoi",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Messor_capitatus",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Plagiolepis_pygmaea",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Camponotus_fallax",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Temnothorax_sp",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Messor_bouvieri",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Camponotus_lateralis",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Strumigenys_tenuipilis",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Plagiolepis_xene",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Plagiolepis_grassei",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf3",2021,2021-06-27,"taxonomy","ants_species","Tetramorium_caespitum",0,"n_individuals",NA,"Q-C pf3 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Plagiolepis_schmitzii",4,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Tetramorium_semilaeve",1,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Cataglyphis_hispanica",2,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Iberoformica_subrufa",1,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Camponotus_pilicornis",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Cataglyphis_iberica",8,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Pheidole_pallidula",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Crematogaster_auberti",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Aphaenogaster_gibbosa",1,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Goniomma_kugleri",1,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Camponotus_cruentatus",7,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Solenopsis_sp",1,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Temnothorax_pardoi",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Lasius_grandis",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Crematogaster_scutellaris",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Tetramorium_sp",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Formica_fusca",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Temnothorax_recedens",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Tapinoma_madeirense",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Lasius_alienus",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Messor_barbatus",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Temnothorax_racovitzai",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Leptanilla_sp",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Aphaenogaster_iberica",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Tapinoma_nigerrimum",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Formica_gerardi",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Temnothorax_parvulus",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Goniomma_decipiens",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Camponotus_sylvaticus",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Temnothorax_blascoi",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Messor_capitatus",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Plagiolepis_pygmaea",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Camponotus_fallax",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Temnothorax_sp",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Messor_bouvieri",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Camponotus_lateralis",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Strumigenys_tenuipilis",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Plagiolepis_xene",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Plagiolepis_grassei",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf4",2021,2021-06-27,"taxonomy","ants_species","Tetramorium_caespitum",0,"n_individuals",NA,"Q-C pf4 22-27.vi.21"
"toledo","scrub","control",NA,"pf5",2021,2021-06-27,"taxonomy","ants_species","Plagiolepis_schmitzii",0,"n_individuals",NA,"Q-C pf5 22-27.vi.21"
"toledo","scrub","control",NA,"pf5",2021,2021-06-27,"taxonomy","ants_species","Tetramorium_semilaeve",0,"n_individuals",NA,"Q-C pf5 22-27.vi.21"
"toledo","scrub","control",NA,"pf5",2021,2021-06-27,"taxonomy","ants_species","Cataglyphis_hispanica",10,"n_individuals",NA,"Q-C pf5 22-27.vi.21"
"toledo","scrub","control",NA,"pf5",2021,2021-06-27,"taxonomy","ants_species","Iberoformica_subrufa",3,"n_individuals",NA,"Q-C pf5 22-27.vi.21"
"toledo","scrub","control",NA,"pf5",2021,2021-06-27,"taxonomy","ants_species","Camponotus_pilicornis",1,"n_individuals",NA,"Q-C pf5 22-27.vi.21"
"toledo","scrub","control",NA,"pf5",2021,2021-06-27,"taxonomy","ants_species","Cataglyphis_iberica",2,"n_individuals",NA,"Q-C pf5 22-27.vi.21"
